horizon_candles,outer_fold,Timestamp,state_p_range,state_p_trend,state_p_stress,state_label
1,2,2023-03-01 20:00:00+00:00,0.9968756983181483,0.0026093371691451196,0.0005149645127065703,range
1,2,2023-03-02 00:00:00+00:00,0.9961221889003105,0.0009384903337049473,0.0029393207659844925,range
1,2,2023-03-02 04:00:00+00:00,0.9978798164691366,0.001283139248466863,0.0008370442823964343,range
1,2,2023-03-02 08:00:00+00:00,0.9978104987716481,0.00155213218946221,0.0006373690388897942,range
1,2,2023-03-02 12:00:00+00:00,0.9976454085362173,0.0008320266355401077,0.0015225648282423732,range
1,2,2023-03-02 16:00:00+00:00,0.9975195338199953,0.001955865102799493,0.0005246010772054501,range
1,2,2023-03-02 20:00:00+00:00,0.9977461231008816,0.0014233556571038167,0.0008305212420144567,range
1,2,2023-03-03 00:00:00+00:00,0.8907448836926131,0.002011662752083363,0.10724345355530324,range
1,2,2023-03-03 04:00:00+00:00,0.9971030005748629,0.0012552224560738352,0.0016417769690633304,range
1,2,2023-03-03 08:00:00+00:00,0.9982411622577776,0.0006330445386659487,0.0011257932035565982,range
1,2,2023-03-03 12:00:00+00:00,0.9983119041967863,0.0007177286183057529,0.000970367184907891,range
1,2,2023-03-03 16:00:00+00:00,0.9984064664696188,0.0010074460556056383,0.0005860874747754731,range
1,2,2023-03-03 20:00:00+00:00,0.9983555107269232,0.0006492815499853638,0.0009952077230913003,range
1,2,2023-03-04 00:00:00+00:00,0.9983490303094892,0.0007090809745833667,0.0009418887159273865,range
1,2,2023-03-04 04:00:00+00:00,0.998166191871846,0.0006522461876982731,0.001181561940455853,range
1,2,2023-03-04 08:00:00+00:00,0.9982812739273689,0.0007611006934121319,0.0009576253792191056,range
1,2,2023-03-04 12:00:00+00:00,0.9978544446787927,0.00067131271316127,0.0014742426080461455,range
1,2,2023-03-04 16:00:00+00:00,0.9967218472692302,0.000548464988625519,0.0027296877421440144,range
1,2,2023-03-04 20:00:00+00:00,0.9979361574892563,0.0013755708678011617,0.0006882716429424911,range
1,2,2023-03-05 00:00:00+00:00,0.9962520388627806,0.003375221419172235,0.0003727397180473136,range
1,2,2023-03-05 04:00:00+00:00,0.9978740821829803,0.0014946494698858592,0.0006312683471338115,range
1,2,2023-03-05 08:00:00+00:00,0.9979175998705825,0.00125248464737779,0.0008299154820396412,range
1,2,2023-03-05 12:00:00+00:00,0.997924174496431,0.0014810210036778537,0.0005948044998913672,range
1,2,2023-03-05 16:00:00+00:00,0.9979733569758997,0.0009383058675093561,0.0010883371565911402,range
1,2,2023-03-05 20:00:00+00:00,0.9980425976645839,0.0009102408203061588,0.0010471615151099282,range
1,2,2023-03-06 00:00:00+00:00,0.9980782938440481,0.001031310593440925,0.000890395562511065,range
1,2,2023-03-06 04:00:00+00:00,0.9979242576942164,0.0009363632961437852,0.001139379009639621,range
1,2,2023-03-06 08:00:00+00:00,0.9947114340126378,0.0028452403779687073,0.002443325609393503,range
1,2,2023-03-06 12:00:00+00:00,0.990651785981974,0.00826639386631468,0.0010818201517113096,range
1,2,2023-03-06 16:00:00+00:00,0.9942194236574442,0.00286422905320648,0.002916347289349075,range
1,2,2023-03-06 20:00:00+00:00,0.9955425308055414,0.0022653964842428167,0.0021920727102158967,range
1,2,2023-03-07 00:00:00+00:00,0.9953402336158844,0.0031874011778472624,0.0014723652062683956,range
1,2,2023-03-07 04:00:00+00:00,0.9956916852952643,0.0021039442511746505,0.002204370453560709,range
1,2,2023-03-07 08:00:00+00:00,0.9931302433366073,0.0014068684511403427,0.005462888212252059,range
1,2,2023-03-07 12:00:00+00:00,0.9962857276738549,0.0021165616191929997,0.0015977107069522184,range
1,2,2023-03-07 16:00:00+00:00,0.9933766565288157,0.0011204688280943937,0.0055028746430899915,range
1,2,2023-03-07 20:00:00+00:00,0.9965274623307564,0.002389820204276685,0.0010827174649672246,range
1,2,2023-03-08 00:00:00+00:00,0.9959228465859232,0.0011205505849484567,0.0029566028291282236,range
1,2,2023-03-08 04:00:00+00:00,0.9579103473549302,0.0012314868127577096,0.04085816583231204,range
1,2,2023-03-08 08:00:00+00:00,0.9967913273188791,0.0014273886959428584,0.00178128398517803,range
1,2,2023-03-08 12:00:00+00:00,0.9958854260387141,0.000731141462576105,0.0033834324987096955,range
1,2,2023-03-08 16:00:00+00:00,0.9783980504618578,0.0006741037211489321,0.02092784581699354,range
1,2,2023-03-08 20:00:00+00:00,0.9901114052082989,0.0006109821940950978,0.009277612597605974,range
1,2,2023-03-09 00:00:00+00:00,0.9959034217924663,0.001017995386015663,0.003078582821518177,range
1,2,2023-03-09 04:00:00+00:00,0.9948336443922584,0.0006073385641551778,0.004559017043586655,range
1,2,2023-03-09 08:00:00+00:00,0.9970717019617427,0.000732038317902144,0.0021962597203554033,range
1,2,2023-03-09 12:00:00+00:00,0.9942560561518378,0.0005373703290486501,0.00520657351911363,range
1,2,2023-03-09 16:00:00+00:00,0.9608679943541668,0.0006478770259794147,0.03848412861985398,range
1,2,2023-03-09 20:00:00+00:00,0.9483266114656056,0.0006799853391387133,0.05099340319525544,range
1,2,2023-03-10 00:00:00+00:00,0.977555130596407,0.0007234288529832921,0.021721440550609462,range
1,2,2023-03-10 04:00:00+00:00,0.9911368673951427,0.0005697040788238053,0.008293428526033524,range
1,2,2023-03-10 08:00:00+00:00,0.9783997546509556,0.000588454732841969,0.021011790616202432,range
1,2,2023-03-10 12:00:00+00:00,0.9403497615367302,0.0562060213168324,0.0034442171464369896,range
1,2,2023-03-10 16:00:00+00:00,0.9979257809849821,0.0011569269390343151,0.0009172920759834915,range
1,2,2023-03-10 20:00:00+00:00,0.9971522189026436,0.0024315663026624953,0.0004162147946938558,range
1,2,2023-03-11 00:00:00+00:00,0.998488873064437,0.0008215176674592206,0.0006896092681037964,range
1,2,2023-03-11 04:00:00+00:00,0.5164461205280384,0.003495327604303579,0.4800585518676582,range
1,2,2023-03-11 08:00:00+00:00,0.9871438993882983,0.007289595160455446,0.0055665054512464346,range
1,2,2023-03-11 12:00:00+00:00,0.9957408088301986,0.0005819634053768188,0.0036772277644246476,range
1,2,2023-03-11 16:00:00+00:00,0.9552776421489337,0.04382975136316039,0.0008926064879057983,range
1,2,2023-03-11 20:00:00+00:00,0.9931852848333084,0.005930722575227735,0.0008839925914637786,range
1,2,2023-03-12 00:00:00+00:00,0.9954623089872556,0.003134630283915484,0.0014030607288289707,range
1,2,2023-03-12 04:00:00+00:00,0.9954134126661885,0.0034402056724137146,0.0011463816613978195,range
1,2,2023-03-12 08:00:00+00:00,0.9848115601465326,0.014528911884766231,0.0006595279687010644,range
1,2,2023-03-12 12:00:00+00:00,0.9955252714029392,0.0019225368896822097,0.0025521917073785174,range
1,2,2023-03-12 16:00:00+00:00,0.9851513051434081,0.014209285249121052,0.0006394096074710631,range
1,2,2023-03-12 20:00:00+00:00,0.0003084516756827629,0.9995891998437132,0.00010234848060428085,trend
1,2,2023-03-13 00:00:00+00:00,0.18110192677753134,0.5346906002437037,0.28420747297876503,trend
1,2,2023-03-13 04:00:00+00:00,0.13900768879534306,0.8468785737248913,0.014113737479765461,trend
1,2,2023-03-13 08:00:00+00:00,0.21545512223792143,0.6258124326985792,0.15873244506349907,trend
1,2,2023-03-13 12:00:00+00:00,1.9491898032177586e-05,0.9998952239638179,8.528413814975229e-05,trend
1,2,2023-03-13 16:00:00+00:00,0.03676496467351645,0.9183391239168304,0.04489591140965319,trend
1,2,2023-03-13 20:00:00+00:00,0.10504015755989082,0.8521524634729701,0.04280737896713886,trend
1,2,2023-03-14 00:00:00+00:00,0.0966790317527432,0.8781573873185146,0.025163580928742407,trend
1,2,2023-03-14 04:00:00+00:00,0.1038559870314586,0.788768295928267,0.1073757170402741,trend
1,2,2023-03-14 08:00:00+00:00,0.172222449950538,0.7994850694464583,0.028292480603003618,trend
1,2,2023-03-14 12:00:00+00:00,1.9000847018669625e-06,0.9999732322084657,2.486770683220622e-05,trend
1,2,2023-03-14 16:00:00+00:00,0.0030535418821484536,0.6826680809520804,0.31427837716577106,trend
1,2,2023-03-14 20:00:00+00:00,0.28878486326766445,0.551180222210578,0.16003491452175755,trend
1,2,2023-03-15 00:00:00+00:00,0.324613210267985,0.6365328186134901,0.03885397111852478,trend
1,2,2023-03-15 04:00:00+00:00,0.32518313643620983,0.6432596164252431,0.03155724713854715,trend
1,2,2023-03-15 08:00:00+00:00,0.14416467143911468,0.5185821642471137,0.3372531643137718,trend
1,2,2023-03-15 12:00:00+00:00,0.00023601337005597946,0.007424737125173718,0.9923392495047701,stress
1,2,2023-03-15 16:00:00+00:00,0.11249192430779746,0.09056084138519592,0.7969472343070063,stress
1,2,2023-03-15 20:00:00+00:00,0.2656907220158724,0.24011127339815727,0.49419800458597063,stress
1,2,2023-03-16 00:00:00+00:00,0.375571128903917,0.21895149159367105,0.4054773795024116,stress
1,2,2023-03-16 04:00:00+00:00,0.8841014388433451,0.07436857457788242,0.04152998657877256,range
1,2,2023-03-16 08:00:00+00:00,0.975734802527146,0.015673994521118038,0.008591202951736078,range
1,2,2023-03-16 12:00:00+00:00,0.9577527096730696,0.0036223994074871427,0.03862489091944339,range
1,2,2023-03-16 16:00:00+00:00,0.985828743344554,0.005874718101171776,0.008296538554274355,range
1,2,2023-03-16 20:00:00+00:00,0.9951339582703924,0.0012578492622677272,0.0036081924673398006,range
1,2,2023-03-17 00:00:00+00:00,0.9956299069284749,0.0026480009170431855,0.001722092154481941,range
1,2,2023-03-17 04:00:00+00:00,0.9957449336562795,0.001357602063456341,0.0028974642802643844,range
1,2,2023-03-17 08:00:00+00:00,0.9798192944931254,0.01893013089972512,0.0012505746071497525,range
1,2,2023-03-17 12:00:00+00:00,0.9636248811371472,0.012399902178096289,0.023975216684756634,range
1,2,2023-03-17 16:00:00+00:00,0.9452667059355723,0.05294966906614433,0.001783624998283266,range
1,2,2023-03-17 20:00:00+00:00,0.4900751338306772,0.5089303132165666,0.0009945529527565973,trend
1,2,2023-03-18 00:00:00+00:00,0.06171280897491577,0.937622725702741,0.0006644653223432044,trend
1,2,2023-03-18 04:00:00+00:00,0.41347966882982734,0.5412453353131548,0.0452749958570176,trend
1,2,2023-03-18 08:00:00+00:00,0.5873013642883024,0.4082797534733162,0.004418882238381514,range
1,2,2023-03-18 12:00:00+00:00,0.7751450543985261,0.181834790653258,0.04302015494821565,range
1,2,2023-03-18 16:00:00+00:00,0.9391611563241679,0.05822511072006986,0.0026137329557623856,range
1,2,2023-03-18 20:00:00+00:00,0.9764711821872668,0.012688248243521225,0.010840569569211821,range
1,2,2023-03-19 00:00:00+00:00,0.9675138539623365,0.031965267644764234,0.0005208783928994087,range
1,2,2023-03-19 04:00:00+00:00,0.9920694537031323,0.006264369958680425,0.0016661763381872353,range
1,2,2023-03-19 08:00:00+00:00,0.9958174655898178,0.003630829702077976,0.0005517047081043742,range
1,2,2023-03-19 12:00:00+00:00,0.9854526904976985,0.013966162133169294,0.0005811473691321551,range
1,2,2023-03-19 16:00:00+00:00,0.9914819860246368,0.007904962862524846,0.0006130511128381965,range
1,2,2023-03-19 20:00:00+00:00,0.9967810030197664,0.001479350208270288,0.0017396467719634147,range
1,2,2023-03-20 00:00:00+00:00,0.9976390106063415,0.0006947361942002105,0.0016662531994582376,range
1,2,2023-03-20 04:00:00+00:00,0.5937371034731153,0.4048211239992586,0.001441772527626108,range
1,2,2023-03-20 08:00:00+00:00,0.96721577271165,0.030462128238520122,0.0023220990498296896,range
1,2,2023-03-20 12:00:00+00:00,0.9910532500243913,0.007030522084254502,0.0019162278913543785,range
1,2,2023-03-20 16:00:00+00:00,0.906519870656406,0.009922308623259364,0.08355782072033456,range
1,2,2023-03-20 20:00:00+00:00,0.9910281443622974,0.006898797516361534,0.0020730581213412136,range
1,2,2023-03-21 00:00:00+00:00,0.9935231957852766,0.005676743111368887,0.0008000611033545574,range
1,2,2023-03-21 04:00:00+00:00,0.9932038933027653,0.0023615275686883377,0.004434579128546469,range
1,2,2023-03-21 08:00:00+00:00,0.9929854659935194,0.006566820568170976,0.00044771343830945766,range
1,2,2023-03-21 12:00:00+00:00,0.9928000790058117,0.006754607736233021,0.00044531325795524324,range
1,2,2023-03-21 16:00:00+00:00,0.996117136452849,0.0016672698529271372,0.002215593694223755,range
1,2,2023-03-21 20:00:00+00:00,0.9972654615504959,0.0020676152234836292,0.0006669232260204532,range
1,2,2023-03-22 00:00:00+00:00,0.9970633471012752,0.0017639207334348977,0.001172732165289855,range
1,2,2023-03-22 04:00:00+00:00,0.9983983677825815,0.0007523949428170165,0.000849237274601535,range
1,2,2023-03-22 08:00:00+00:00,0.9984633871211146,0.0008882253234927626,0.0006483875553924643,range
1,2,2023-03-22 12:00:00+00:00,0.9984555498512238,0.0009709484575007586,0.0005735016912754106,range
1,2,2023-03-22 16:00:00+00:00,0.26826811728570393,0.007388515306902979,0.7243433674073929,stress
1,2,2023-03-22 20:00:00+00:00,0.9761682955065212,0.015271391818702332,0.008560312674776317,range
1,2,2023-03-23 00:00:00+00:00,0.996159467444287,0.0009694141665698907,0.0028711183891430903,range
1,2,2023-03-23 04:00:00+00:00,0.9955560992681093,0.0037025495631338562,0.0007413511687569213,range
1,2,2023-03-23 08:00:00+00:00,0.9973964888991942,0.001316334575126602,0.0012871765256791264,range
1,2,2023-03-23 12:00:00+00:00,0.9952247996494495,0.004223486808374196,0.0005517135421763425,range
1,2,2023-03-23 16:00:00+00:00,0.997344506504323,0.0008589796309549654,0.0017965138647218417,range
1,2,2023-03-23 20:00:00+00:00,0.998199715378266,0.0010731020781167434,0.0007271825436170843,range
1,2,2023-03-24 00:00:00+00:00,0.9983764347266004,0.0008804055425545744,0.0007431597308451535,range
1,2,2023-03-24 04:00:00+00:00,0.9983699580126515,0.0008064105520334667,0.0008236314353151337,range
1,2,2023-03-24 08:00:00+00:00,0.997928176903628,0.0006039549490697939,0.0014678681473022908,range
1,2,2023-03-24 12:00:00+00:00,0.9938447308482905,0.0005329325985055711,0.005622336553204023,range
1,2,2023-03-24 16:00:00+00:00,0.9966910874804061,0.0008119854133294809,0.0024969271062644347,range
1,2,2023-03-24 20:00:00+00:00,0.9984237071281569,0.0006200283054972543,0.0009562645663458748,range
1,2,2023-03-25 00:00:00+00:00,0.9985617986091776,0.0008115712162429855,0.000626630174579313,range
1,2,2023-03-25 04:00:00+00:00,0.9983062433547137,0.000534406938414697,0.0011593497068714874,range
1,2,2023-03-25 08:00:00+00:00,0.9984936506236484,0.000622277142028382,0.0008840722343234052,range
1,2,2023-03-25 12:00:00+00:00,0.9982914524274198,0.0007644778714689437,0.0009440697011111708,range
1,2,2023-03-25 16:00:00+00:00,0.9750993117259417,0.0006529053997291385,0.02424778287432938,range
1,2,2023-03-25 20:00:00+00:00,0.9977072704846659,0.0009768192435134773,0.0013159102718204964,range
1,2,2023-03-26 00:00:00+00:00,0.9979484819278949,0.0010991021729139822,0.000952415899191327,range
1,2,2023-03-26 04:00:00+00:00,0.9981647312280428,0.0008161801743995108,0.0010190885975576282,range
1,2,2023-03-26 08:00:00+00:00,0.9982741852878575,0.0008777924820342159,0.0008480222301084086,range
1,2,2023-03-26 12:00:00+00:00,0.9981235884154304,0.0010757639486237913,0.0008006476359455354,range
1,2,2023-03-26 16:00:00+00:00,0.9976721768594501,0.0017738995257152311,0.0005539236148348817,range
1,2,2023-03-26 20:00:00+00:00,0.9970790723812162,0.002163816256548976,0.0007571113622347777,range
1,2,2023-03-27 00:00:00+00:00,0.9970934825244723,0.0014909882936669117,0.001415529181860813,range
1,2,2023-03-27 04:00:00+00:00,0.9969780065719522,0.001300231269106229,0.0017217621589415031,range
1,2,2023-03-27 08:00:00+00:00,0.9972065970780625,0.0021383373652517214,0.0006550655566857911,range
1,2,2023-03-27 12:00:00+00:00,0.9752845064003982,0.0012309152052690261,0.02348457839433253,range
1,2,2023-03-27 16:00:00+00:00,0.9979551119346631,0.0009485892534573671,0.0010962988118794266,range
1,2,2023-03-27 20:00:00+00:00,0.9978977798673685,0.0015189753988456263,0.0005832447337856273,range
1,2,2023-03-28 00:00:00+00:00,0.9975458045135154,0.0006928559446762405,0.001761339541808415,range
1,2,2023-03-28 04:00:00+00:00,0.9980502555037664,0.0011545885264301965,0.0007951559698032533,range
1,2,2023-03-28 08:00:00+00:00,0.9980124484686543,0.0013066937380210035,0.0006808577933246549,range
1,2,2023-03-28 12:00:00+00:00,0.9981339405438457,0.0012077755264588252,0.0006582839296953849,range
1,2,2023-03-28 16:00:00+00:00,0.9964091042784378,0.00315448819828121,0.00043640752328093473,range
1,2,2023-03-28 20:00:00+00:00,0.9978727723611095,0.0007655305145875275,0.0013616971243029605,range
1,2,2023-03-29 00:00:00+00:00,0.9973791979692584,0.0020673304946156085,0.0005534715361257374,range
1,2,2023-03-29 04:00:00+00:00,0.9906799214223087,0.008927633137835563,0.0003924454398556057,range
1,2,2023-03-29 08:00:00+00:00,0.9970824435763973,0.002284825734944742,0.0006327306886577322,range
1,2,2023-03-29 12:00:00+00:00,0.993998898096308,0.005376866800083952,0.0006242351036082034,range
1,2,2023-03-29 16:00:00+00:00,0.9940746306897789,0.005134872136116947,0.0007904971741041448,range
1,2,2023-03-29 20:00:00+00:00,0.995599261275057,0.0036622012177384166,0.0007385375072047654,range
1,2,2023-03-30 00:00:00+00:00,0.9948411067493532,0.0044459563604726466,0.0007129368901742705,range
1,2,2023-03-30 04:00:00+00:00,0.995690070975454,0.0036356664710696113,0.0006742625534763997,range
1,2,2023-03-30 08:00:00+00:00,0.9966175897035482,0.00186435419458722,0.0015180561018647892,range
1,2,2023-03-30 12:00:00+00:00,0.9976290506790014,0.001478182043394463,0.0008927672776040022,range
1,2,2023-03-30 16:00:00+00:00,0.9980494589109759,0.0011504717027165754,0.0008000693863076037,range
1,2,2023-03-30 20:00:00+00:00,0.9963370531995872,0.002702770394143704,0.0009601764062689654,range
1,2,2023-03-31 00:00:00+00:00,0.9966397359721025,0.002145871132727614,0.001214392895170022,range
1,2,2023-03-31 04:00:00+00:00,0.9959146339665214,0.0011781344369760252,0.0029072315965026395,range
1,2,2023-03-31 08:00:00+00:00,0.9967045716169479,0.001632603182500145,0.0016628252005517383,range
1,2,2023-03-31 12:00:00+00:00,0.9924366330859417,0.006812821626225075,0.0007505452878331749,range
1,2,2023-03-31 16:00:00+00:00,0.9969761035466643,0.0021454825082180646,0.0008784139451177681,range
1,2,2023-03-31 20:00:00+00:00,0.996443802689734,0.002847675570557535,0.0007085217397084161,range
1,2,2023-04-01 00:00:00+00:00,0.9966094622199814,0.001972329035444891,0.001418208744573629,range
1,2,2023-04-01 04:00:00+00:00,0.9963948913073615,0.002421265383723236,0.0011838433089154997,range
1,2,2023-04-01 08:00:00+00:00,0.9955966728258313,0.0033203389290574576,0.0010829882451111451,range
1,2,2023-04-01 12:00:00+00:00,0.9935604916391286,0.004682478017435143,0.0017570303434363977,range
1,2,2023-04-01 16:00:00+00:00,0.9932838407352935,0.005113151597171856,0.0016030076675344028,range
1,2,2023-04-01 20:00:00+00:00,0.9919778002581193,0.006815594868633313,0.001206604873247492,range
1,3,2023-04-02 00:00:00+00:00,0.9968811002672172,0.0020250788661518157,0.0010938208666308716,range
1,3,2023-04-02 04:00:00+00:00,0.994926619106104,0.004185872499632426,0.0008875083942636192,range
1,3,2023-04-02 08:00:00+00:00,0.9963810987684543,0.002173780368268383,0.001445120863277086,range
1,3,2023-04-02 12:00:00+00:00,0.9964320695143034,0.0009311462480472303,0.0026367842376493525,range
1,3,2023-04-02 16:00:00+00:00,0.997524842515284,0.0007274118747387561,0.0017477456099771948,range
1,3,2023-04-02 20:00:00+00:00,0.9979561932318762,0.0012328560266584446,0.0008109507414652581,range
1,3,2023-04-03 00:00:00+00:00,0.994982914902599,0.0006299008299145496,0.0043871842674862455,range
1,3,2023-04-03 04:00:00+00:00,0.998178583328203,0.0011120653785417728,0.0007093512932552603,range
1,3,2023-04-03 08:00:00+00:00,0.998382795453091,0.0009523459618434135,0.0006648585850655695,range
1,3,2023-04-03 12:00:00+00:00,0.998374225621975,0.0006473152060082572,0.0009784591720166855,range
1,3,2023-04-03 16:00:00+00:00,0.9938690839316503,0.00551462682089524,0.0006162892474546426,range
1,3,2023-04-03 20:00:00+00:00,0.9965585767141047,0.000662671250133098,0.002778752035762084,range
1,3,2023-04-04 00:00:00+00:00,0.9985699039157482,0.000647409630221482,0.0007826864540302656,range
1,3,2023-04-04 04:00:00+00:00,0.998552491657861,0.0007847166744279677,0.0006627916677112949,range
1,3,2023-04-04 08:00:00+00:00,0.9964781625108661,0.0030180019550649587,0.0005038355340689189,range
1,3,2023-04-04 12:00:00+00:00,0.9982358398854546,0.0010366670265230461,0.0007274930880223411,range
1,3,2023-04-04 16:00:00+00:00,0.9977512489571397,0.001707534405291854,0.0005412166375682928,range
1,3,2023-04-04 20:00:00+00:00,0.9981576567713777,0.0012326241623119283,0.0006097190663102963,range
1,3,2023-04-05 00:00:00+00:00,0.9955797585175415,0.003858583297624609,0.0005616581848337588,range
1,3,2023-04-05 04:00:00+00:00,0.9970608423454698,0.0023226113015784615,0.0006165463529520146,range
1,3,2023-04-05 08:00:00+00:00,0.9975839364781359,0.0017772561306356775,0.000638807391228378,range
1,3,2023-04-05 12:00:00+00:00,0.9971578612033594,0.0012438915614349625,0.0015982472352055448,range
1,3,2023-04-05 16:00:00+00:00,0.9984080184059639,0.001101878341090756,0.000490103252945269,range
1,3,2023-04-05 20:00:00+00:00,0.9979111059672654,0.0015257697965006035,0.0005631242362338748,range
1,3,2023-04-06 00:00:00+00:00,0.9980342906820381,0.0011580726794222212,0.0008076366385394867,range
1,3,2023-04-06 04:00:00+00:00,0.9982094709434529,0.0008816119846198935,0.000908917071927194,range
1,3,2023-04-06 08:00:00+00:00,0.9984207904213781,0.0009211902878476163,0.000658019290774101,range
1,3,2023-04-06 12:00:00+00:00,0.9983124151817571,0.0010382114288136452,0.0006493733894294075,range
1,3,2023-04-06 16:00:00+00:00,0.9983723247427319,0.000884772819598872,0.0007429024376693315,range
1,3,2023-04-06 20:00:00+00:00,0.9983434956201575,0.0007718300233222135,0.0008846743565205819,range
1,3,2023-04-07 00:00:00+00:00,0.99800505581641,0.0008413001046667587,0.00115364407892295,range
1,3,2023-04-07 04:00:00+00:00,0.9966997239088641,0.0007449902663585636,0.002555285824777489,range
1,3,2023-04-07 08:00:00+00:00,0.9977670622687748,0.0009661305976056085,0.001266807133619643,range
1,3,2023-04-07 12:00:00+00:00,0.9972458774801755,0.0019509535525233683,0.0008031689673012286,range
1,3,2023-04-07 16:00:00+00:00,0.997240022933947,0.0012897163905115007,0.0014702606755417217,range
1,3,2023-04-07 20:00:00+00:00,0.9972294201982049,0.0012298487912877083,0.0015407310105073557,range
1,3,2023-04-08 00:00:00+00:00,0.9971669213423637,0.0015607429677342438,0.0012723356899019445,range
1,3,2023-04-08 04:00:00+00:00,0.9967762214534654,0.0021619796802266034,0.0010617988663079794,range
1,3,2023-04-08 08:00:00+00:00,0.9968441590682141,0.00172622736170565,0.001429613570080164,range
1,3,2023-04-08 12:00:00+00:00,0.996823904537856,0.0014046815418673197,0.0017714139202765196,range
1,3,2023-04-08 16:00:00+00:00,0.99637869879479,0.0010961061711648925,0.0025251950340451895,range
1,3,2023-04-08 20:00:00+00:00,0.9963689951562036,0.0012562675873462798,0.0023747372564501407,range
1,3,2023-04-09 00:00:00+00:00,0.9966428069464432,0.0018505738788751895,0.0015066191746816394,range
1,3,2023-04-09 04:00:00+00:00,0.9964597669533047,0.0016168545434209031,0.0019233785032745825,range
1,3,2023-04-09 08:00:00+00:00,0.9960979131836828,0.002717324035052536,0.0011847627812646558,range
1,3,2023-04-09 12:00:00+00:00,0.9967011123463734,0.0015176481707268197,0.0017812394828997794,range
1,3,2023-04-09 16:00:00+00:00,0.9964507008376026,0.002307081135140303,0.001242218027257021,range
1,3,2023-04-09 20:00:00+00:00,0.9966899452843102,0.0018782491958310758,0.0014318055198584913,range
1,3,2023-04-10 00:00:00+00:00,0.9967561794777804,0.0017230182899437502,0.0015208022322760082,range
1,3,2023-04-10 04:00:00+00:00,0.9968085373978004,0.001566425512545685,0.0016250370896539776,range
1,3,2023-04-10 08:00:00+00:00,0.9967236894952336,0.0018968586817834502,0.0013794518229830167,range
1,3,2023-04-10 12:00:00+00:00,0.9962567988329109,0.0018286579566117204,0.0019145432104770421,range
1,3,2023-04-10 16:00:00+00:00,0.9895489757865719,0.009419283492442176,0.0010317407209862865,range
1,3,2023-04-10 20:00:00+00:00,0.9932109234816188,0.005730032289252014,0.0010590442291290808,range
1,3,2023-04-11 00:00:00+00:00,0.9876120506354915,0.011358771223465224,0.0010291781410434416,range
1,3,2023-04-11 04:00:00+00:00,0.2591928584949046,0.7378979152448567,0.002909226260238812,trend
1,3,2023-04-11 08:00:00+00:00,0.877160179892327,0.11111898341280148,0.011720836694871582,range
1,3,2023-04-11 12:00:00+00:00,0.1335160104783853,0.8640024966063659,0.002481492915248645,trend
1,3,2023-04-11 16:00:00+00:00,0.4313358354542063,0.5564520273846881,0.012212137161105516,trend
1,3,2023-04-11 20:00:00+00:00,0.7763547503200983,0.20107032872586875,0.022574920954033312,range
1,3,2023-04-12 00:00:00+00:00,0.9487596447544812,0.042954296176882095,0.008286059068636584,range
1,3,2023-04-12 04:00:00+00:00,0.12034948788921171,0.8768845472760278,0.002765964834760131,trend
1,3,2023-04-12 08:00:00+00:00,0.3905936071423644,0.585363827839055,0.02404256501858084,trend
1,3,2023-04-12 12:00:00+00:00,0.4669820098103154,0.5219310888371074,0.011086901352577179,trend
1,3,2023-04-12 16:00:00+00:00,0.5604061837429893,0.4326109035737216,0.006982912683289587,range
1,3,2023-04-12 20:00:00+00:00,0.8100034533253945,0.18139287496079637,0.008603671713808974,range
1,3,2023-04-13 00:00:00+00:00,0.9148099693267198,0.0822920558071663,0.002897974866113736,range
1,3,2023-04-13 04:00:00+00:00,0.9891827464328732,0.00982987760076295,0.000987375966363691,range
1,3,2023-04-13 08:00:00+00:00,0.9884986954962589,0.010513205768263279,0.0009880987354777225,range
1,3,2023-04-13 12:00:00+00:00,0.994198435676783,0.005225820334994911,0.0005757439882221375,range
1,3,2023-04-13 16:00:00+00:00,0.9960776678917567,0.0032748639237981264,0.0006474681844452685,range
1,3,2023-04-13 20:00:00+00:00,0.9952815229523461,0.003207169122276263,0.0015113079253778266,range
1,3,2023-04-14 00:00:00+00:00,0.945369932298011,0.053240832590104044,0.0013892351118847525,range
1,3,2023-04-14 04:00:00+00:00,0.9950106983209057,0.0037678949202942093,0.001221406758799956,range
1,3,2023-04-14 08:00:00+00:00,0.9949445860007774,0.004325684524352765,0.0007297294748699151,range
1,3,2023-04-14 12:00:00+00:00,0.9245905355264686,0.007366174110764678,0.06804329036276655,range
1,3,2023-04-14 16:00:00+00:00,0.9852466862318746,0.013731197436347743,0.001022116331777649,range
1,3,2023-04-14 20:00:00+00:00,0.9968130352139184,0.002667074725313969,0.0005198900607676397,range
1,3,2023-04-15 00:00:00+00:00,0.997182115707359,0.0010911733637255434,0.0017267109289154916,range
1,3,2023-04-15 04:00:00+00:00,0.9981819976769462,0.0013412334416843673,0.00047676888136953923,range
1,3,2023-04-15 08:00:00+00:00,0.9985473664600355,0.0008463209645287127,0.0006063125754356177,range
1,3,2023-04-15 12:00:00+00:00,0.9987646129819449,0.0006829945179411594,0.0005523925001140687,range
1,3,2023-04-15 16:00:00+00:00,0.9983918822294477,0.00048536909914185063,0.0011227486714102894,range
1,3,2023-04-15 20:00:00+00:00,0.9987883710396348,0.0006637332094647304,0.0005478957509004764,range
1,3,2023-04-16 00:00:00+00:00,0.998619672180217,0.0008936722584931835,0.0004866555612898456,range
