candidate_id,signal_family,horizon_candles,horizon_hours,interpretation,period,lower_threshold,upper_threshold,standard_deviations,model_family,window_scheme,calibration,confirmatory_eligible
v2-candidate-03475,bollinger,2,8,continuous,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03476,bollinger,2,8,continuous,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03477,bollinger,2,8,continuous,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03478,bollinger,2,8,continuous,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03479,bollinger,2,8,continuous,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03480,bollinger,2,8,continuous,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03481,bollinger,2,8,continuous,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03482,bollinger,2,8,continuous,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03483,bollinger,2,8,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03484,bollinger,2,8,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03485,bollinger,2,8,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03486,bollinger,2,8,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03487,bollinger,2,8,continuous,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03488,bollinger,2,8,continuous,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03489,bollinger,2,8,continuous,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03490,bollinger,2,8,continuous,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03491,bollinger,2,8,continuous,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03492,bollinger,2,8,continuous,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03493,bollinger,3,12,continuous,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03494,bollinger,3,12,continuous,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03495,bollinger,3,12,continuous,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03496,bollinger,3,12,continuous,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03497,bollinger,3,12,continuous,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03498,bollinger,3,12,continuous,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03499,bollinger,3,12,continuous,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03500,bollinger,3,12,continuous,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03501,bollinger,3,12,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03502,bollinger,3,12,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03503,bollinger,3,12,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03504,bollinger,3,12,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03505,bollinger,3,12,continuous,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03506,bollinger,3,12,continuous,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03507,bollinger,3,12,continuous,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03508,bollinger,3,12,continuous,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03509,bollinger,3,12,continuous,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03510,bollinger,3,12,continuous,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03511,bollinger,6,24,continuous,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03512,bollinger,6,24,continuous,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03513,bollinger,6,24,continuous,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03514,bollinger,6,24,continuous,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03515,bollinger,6,24,continuous,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03516,bollinger,6,24,continuous,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03517,bollinger,6,24,continuous,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03518,bollinger,6,24,continuous,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03519,bollinger,6,24,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03520,bollinger,6,24,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03521,bollinger,6,24,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03522,bollinger,6,24,continuous,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03523,bollinger,6,24,continuous,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03524,bollinger,6,24,continuous,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03525,bollinger,6,24,continuous,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03526,bollinger,6,24,continuous,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03527,bollinger,6,24,continuous,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03528,bollinger,6,24,continuous,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03529,bollinger,1,4,contrarian,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03530,bollinger,1,4,contrarian,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03531,bollinger,1,4,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03532,bollinger,1,4,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03533,bollinger,1,4,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03534,bollinger,1,4,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03535,bollinger,1,4,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03536,bollinger,1,4,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03537,bollinger,1,4,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03538,bollinger,1,4,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03539,bollinger,1,4,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03540,bollinger,1,4,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03541,bollinger,1,4,contrarian,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03542,bollinger,1,4,contrarian,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03543,bollinger,1,4,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03544,bollinger,1,4,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03545,bollinger,1,4,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03546,bollinger,1,4,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03547,bollinger,2,8,contrarian,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03548,bollinger,2,8,contrarian,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03549,bollinger,2,8,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03550,bollinger,2,8,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03551,bollinger,2,8,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03552,bollinger,2,8,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03553,bollinger,2,8,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03554,bollinger,2,8,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03555,bollinger,2,8,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03556,bollinger,2,8,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03557,bollinger,2,8,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03558,bollinger,2,8,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03559,bollinger,2,8,contrarian,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03560,bollinger,2,8,contrarian,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03561,bollinger,2,8,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03562,bollinger,2,8,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03563,bollinger,2,8,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03564,bollinger,2,8,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03565,bollinger,3,12,contrarian,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03566,bollinger,3,12,contrarian,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03567,bollinger,3,12,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03568,bollinger,3,12,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03569,bollinger,3,12,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03570,bollinger,3,12,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03571,bollinger,3,12,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03572,bollinger,3,12,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03573,bollinger,3,12,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03574,bollinger,3,12,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03575,bollinger,3,12,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03576,bollinger,3,12,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03577,bollinger,3,12,contrarian,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03578,bollinger,3,12,contrarian,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03579,bollinger,3,12,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03580,bollinger,3,12,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03581,bollinger,3,12,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03582,bollinger,3,12,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03583,bollinger,6,24,contrarian,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03584,bollinger,6,24,contrarian,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03585,bollinger,6,24,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03586,bollinger,6,24,contrarian,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03587,bollinger,6,24,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03588,bollinger,6,24,contrarian,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03589,bollinger,6,24,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03590,bollinger,6,24,contrarian,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03591,bollinger,6,24,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03592,bollinger,6,24,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03593,bollinger,6,24,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03594,bollinger,6,24,contrarian,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03595,bollinger,6,24,contrarian,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03596,bollinger,6,24,contrarian,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03597,bollinger,6,24,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03598,bollinger,6,24,contrarian,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03599,bollinger,6,24,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03600,bollinger,6,24,contrarian,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03601,bollinger,1,4,continuation,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03602,bollinger,1,4,continuation,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03603,bollinger,1,4,continuation,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03604,bollinger,1,4,continuation,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03605,bollinger,1,4,continuation,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03606,bollinger,1,4,continuation,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03607,bollinger,1,4,continuation,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03608,bollinger,1,4,continuation,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03609,bollinger,1,4,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03610,bollinger,1,4,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03611,bollinger,1,4,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03612,bollinger,1,4,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03613,bollinger,1,4,continuation,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03614,bollinger,1,4,continuation,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03615,bollinger,1,4,continuation,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03616,bollinger,1,4,continuation,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03617,bollinger,1,4,continuation,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03618,bollinger,1,4,continuation,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03619,bollinger,2,8,continuation,10,,,1.5,regularized_linear,expanding,none,True
v2-candidate-03620,bollinger,2,8,continuation,10,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-03621,bollinger,2,8,continuation,10,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-03622,bollinger,2,8,continuation,10,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-03623,bollinger,2,8,continuation,10,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-03624,bollinger,2,8,continuation,10,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-03625,bollinger,2,8,continuation,10,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-03626,bollinger,2,8,continuation,10,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-03627,bollinger,2,8,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-03628,bollinger,2,8,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-03629,bollinger,2,8,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-03630,bollinger,2,8,continuation,10,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-03631,bollinger,2,8,continuation,10,,,1.5,spline_regularized,expanding,none,True
v2-candidate-03632,bollinger,2,8,continuation,10,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-03633,bollinger,2,8,continuation,10,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-03634,bollinger,2,8,continuation,10,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-03635,bollinger,2,8,continuation,10,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-03636,bollinger,2,8,continuation,10,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-03637,bollinger,3,12,continuation,10,,,1.5,regularized_linear,expanding,none,True
