Timestamp,target_timestamp_h1,future_log_return_h1,direction_h1,target_timestamp_h2,future_log_return_h2,direction_h2,target_timestamp_h3,future_log_return_h3,direction_h3,target_timestamp_h6,future_log_return_h6,direction_h6
2021-01-12 08:00:00+00:00,2021-01-12 12:00:00+00:00,-0.03409826951484059,0,2021-01-12 16:00:00+00:00,0.07308569841520979,1,2021-01-12 20:00:00+00:00,0.06151728782514972,1,2021-01-13 08:00:00+00:00,-0.014051753455650302,0
2021-01-12 12:00:00+00:00,2021-01-12 16:00:00+00:00,0.10718396793005029,1,2021-01-12 20:00:00+00:00,0.09561555733999035,1,2021-01-13 00:00:00+00:00,0.06130985140849969,1,2021-01-13 12:00:00+00:00,0.06896663951764538,1
2021-01-12 16:00:00+00:00,2021-01-12 20:00:00+00:00,-0.011568410590059919,0,2021-01-13 00:00:00+00:00,-0.04587411652155066,0,2021-01-13 04:00:00+00:00,-0.053303146631637245,0,2021-01-13 16:00:00+00:00,-0.054364854933782604,0
2021-01-12 20:00:00+00:00,2021-01-13 00:00:00+00:00,-0.0343057059314908,0,2021-01-13 04:00:00+00:00,-0.041734736041577354,0,2021-01-13 08:00:00+00:00,-0.07556904128080012,0,2021-01-13 20:00:00+00:00,-0.031065686044368233,0
2021-01-13 00:00:00+00:00,2021-01-13 04:00:00+00:00,-0.007429030110086613,0,2021-01-13 08:00:00+00:00,-0.041263335349309385,0,2021-01-13 12:00:00+00:00,0.007656788109145758,1,2021-01-14 00:00:00+00:00,-0.037236802197161904,0
2021-01-13 04:00:00+00:00,2021-01-13 08:00:00+00:00,-0.03383430523922269,0,2021-01-13 12:00:00+00:00,0.015085818219232387,1,2021-01-13 16:00:00+00:00,-0.001061708302145288,0,2021-01-14 04:00:00+00:00,-0.024033199444156335,0
2021-01-13 08:00:00+00:00,2021-01-13 12:00:00+00:00,0.04892012345845504,1,2021-01-13 16:00:00+00:00,0.03277259693707741,1,2021-01-13 20:00:00+00:00,0.04450335523643186,1,2021-01-14 08:00:00+00:00,0.015045847450152628,1
2021-01-13 12:00:00+00:00,2021-01-13 16:00:00+00:00,-0.016147526521377676,0,2021-01-13 20:00:00+00:00,-0.004416768222023152,0,2021-01-14 00:00:00+00:00,-0.044893590306307636,0,2021-01-14 12:00:00+00:00,-0.014197145865822939,0
2021-01-13 16:00:00+00:00,2021-01-13 20:00:00+00:00,0.011730758299354513,1,2021-01-14 00:00:00+00:00,-0.02874606378493001,0,2021-01-14 04:00:00+00:00,-0.02297149114201099,0,2021-01-14 16:00:00+00:00,-0.05746075955514998,0
2021-01-13 20:00:00+00:00,2021-01-14 00:00:00+00:00,-0.04047682208428442,0,2021-01-14 04:00:00+00:00,-0.03470224944136554,0,2021-01-14 08:00:00+00:00,-0.029457507786279348,0,2021-01-14 20:00:00+00:00,-0.06812780112831462,0
2021-01-14 00:00:00+00:00,2021-01-14 04:00:00+00:00,0.005774572642918994,1,2021-01-14 08:00:00+00:00,0.011019314298005055,1,2021-01-14 12:00:00+00:00,0.030696444440484676,1,2021-01-15 00:00:00+00:00,-0.016865213068938914,0
2021-01-14 04:00:00+00:00,2021-01-14 08:00:00+00:00,0.005244741655086203,1,2021-01-14 12:00:00+00:00,0.02492187179756575,1,2021-01-14 16:00:00+00:00,-0.034489268413139,0,2021-01-15 04:00:00+00:00,-0.009712110111298283,0
2021-01-14 08:00:00+00:00,2021-01-14 12:00:00+00:00,0.019677130142479522,1,2021-01-14 16:00:00+00:00,-0.039734010068225044,0,2021-01-14 20:00:00+00:00,-0.038670293342035235,0,2021-01-15 08:00:00+00:00,-0.01388952088146099,0
2021-01-14 12:00:00+00:00,2021-01-14 16:00:00+00:00,-0.05941114021070465,0,2021-01-14 20:00:00+00:00,-0.05834742348451481,0,2021-01-15 00:00:00+00:00,-0.04756165750942359,0,2021-01-15 12:00:00+00:00,-0.11827744135856856,0
2021-01-14 16:00:00+00:00,2021-01-14 20:00:00+00:00,0.0010637167261899362,1,2021-01-15 00:00:00+00:00,0.011849482701280986,1,2021-01-15 04:00:00+00:00,0.024777158301840723,1,2021-01-15 16:00:00+00:00,-0.03941534378145787,0
2021-01-14 20:00:00+00:00,2021-01-15 00:00:00+00:00,0.010785765975091165,1,2021-01-15 04:00:00+00:00,0.023713441575650834,1,2021-01-15 08:00:00+00:00,0.024780772460574255,1,2021-01-15 20:00:00+00:00,-0.01364018946156097,0
2021-01-15 00:00:00+00:00,2021-01-15 04:00:00+00:00,0.01292767560055964,1,2021-01-15 08:00:00+00:00,0.013995006485483033,1,2021-01-15 12:00:00+00:00,-0.07071578384914497,0,2021-01-16 00:00:00+00:00,0.036931993408585544,1
2021-01-15 04:00:00+00:00,2021-01-15 08:00:00+00:00,0.0010673308849233531,1,2021-01-15 12:00:00+00:00,-0.08364345944970462,0,2021-01-15 16:00:00+00:00,-0.06419250208329852,0,2021-01-16 04:00:00+00:00,0.02527776090671996,1
2021-01-15 08:00:00+00:00,2021-01-15 12:00:00+00:00,-0.08471079033462807,0,2021-01-15 16:00:00+00:00,-0.06525983296822185,0,2021-01-15 20:00:00+00:00,-0.03842096192213525,0,2021-01-16 08:00:00+00:00,0.011050813073919084,1
2021-01-15 12:00:00+00:00,2021-01-15 16:00:00+00:00,0.0194509573664062,1,2021-01-15 20:00:00+00:00,0.046289828412492746,1,2021-01-16 00:00:00+00:00,0.10764777725773039,1,2021-01-16 12:00:00+00:00,0.092885423807162,1
2021-01-15 16:00:00+00:00,2021-01-15 20:00:00+00:00,0.026838871046086617,1,2021-01-16 00:00:00+00:00,0.08819681989132433,1,2021-01-16 04:00:00+00:00,0.08947026299001831,1,2021-01-16 16:00:00+00:00,0.12579555404227707,1
2021-01-15 20:00:00+00:00,2021-01-16 00:00:00+00:00,0.061357948845237625,1,2021-01-16 04:00:00+00:00,0.06263139194393162,1,2021-01-16 08:00:00+00:00,0.04947177499605436,1,2021-01-16 20:00:00+00:00,0.05312840707435835,1
2021-01-16 00:00:00+00:00,2021-01-16 04:00:00+00:00,0.0012734430986939388,1,2021-01-16 08:00:00+00:00,-0.011886173849183331,0,2021-01-16 12:00:00+00:00,-0.014762353450568536,0,2021-01-17 00:00:00+00:00,0.07251595632378775,1
2021-01-16 04:00:00+00:00,2021-01-16 08:00:00+00:00,-0.013159616947877319,0,2021-01-16 12:00:00+00:00,-0.01603579654926253,0,2021-01-16 16:00:00+00:00,0.036325291052258686,1,2021-01-17 04:00:00+00:00,-0.01892027242706395,0
2021-01-16 08:00:00+00:00,2021-01-16 12:00:00+00:00,-0.0028761796013851582,0,2021-01-16 16:00:00+00:00,0.04948490800013617,1,2021-01-16 20:00:00+00:00,0.003656632078303979,1,2021-01-17 08:00:00+00:00,0.053826569658599735,1
2021-01-16 12:00:00+00:00,2021-01-16 16:00:00+00:00,0.05236108760152121,1,2021-01-16 20:00:00+00:00,0.0065328116796893035,1,2021-01-17 00:00:00+00:00,0.08727830977435637,1,2021-01-17 12:00:00+00:00,0.042607373682724416,1
2021-01-16 16:00:00+00:00,2021-01-16 20:00:00+00:00,-0.04582827592183208,0,2021-01-17 00:00:00+00:00,0.03491722217283517,1,2021-01-17 04:00:00+00:00,-0.0552455634793226,0,2021-01-17 16:00:00+00:00,0.05452072503486462,1
2021-01-16 20:00:00+00:00,2021-01-17 00:00:00+00:00,0.08074549809466716,1,2021-01-17 04:00:00+00:00,-0.009417287557490541,0,2021-01-17 08:00:00+00:00,0.05016993758029585,1,2021-01-17 20:00:00+00:00,0.11101506818489919,1
2021-01-17 00:00:00+00:00,2021-01-17 04:00:00+00:00,-0.09016278565215766,0,2021-01-17 08:00:00+00:00,-0.030575560514371335,0,2021-01-17 12:00:00+00:00,-0.04467093609163177,0,2021-01-18 00:00:00+00:00,0.012845735555402596,1
2021-01-17 04:00:00+00:00,2021-01-17 08:00:00+00:00,0.05958722513778631,1,2021-01-17 12:00:00+00:00,0.04549184956052592,1,2021-01-17 16:00:00+00:00,0.10976628851418711,1,2021-01-18 04:00:00+00:00,0.16814183444296035,1
2021-01-17 08:00:00+00:00,2021-01-17 12:00:00+00:00,-0.014095375577260432,0,2021-01-17 16:00:00+00:00,0.050179063376400906,1,2021-01-17 20:00:00+00:00,0.06084513060460341,1,2021-01-18 08:00:00+00:00,0.08291606139285018,1
2021-01-17 12:00:00+00:00,2021-01-17 16:00:00+00:00,0.06427443895366136,1,2021-01-17 20:00:00+00:00,0.07494050618186385,1,2021-01-18 00:00:00+00:00,0.0575166716470343,1,2021-01-18 12:00:00+00:00,0.10849880533619134,1
2021-01-17 16:00:00+00:00,2021-01-17 20:00:00+00:00,0.010666067228202734,1,2021-01-18 00:00:00+00:00,-0.006757767306626937,0,2021-01-18 04:00:00+00:00,0.058375545928773045,1,2021-01-18 16:00:00+00:00,0.030151992161995225,1
